Sexo;Ocupación;Tipo de sector;Periodo;Total
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T3;26,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T2;22
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo público;2011T1;19,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2024T3;320,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2024T2;320,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2024T1;321,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T4;331,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T3;340,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T2;352,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2023T1;350,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T4;350,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T3;357,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T2;356,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2022T1;337,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T4;361,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T3;378,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T2;353,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2021T1;357,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T4;342,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T3;327,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T2;325,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2020T1;332,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T4;338,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T3;340,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T2;360,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2019T1;346,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T4;347
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T3;341,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T2;351,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2018T1;343,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T4;353,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T3;358,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T2;363,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2017T1;373,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T4;353,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T3;336,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T2;326,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2016T1;346,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T4;346,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T3;327,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T2;338,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2015T1;335,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T4;340,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T3;338,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T2;349,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2014T1;340,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T4;333,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T3;351,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T2;353,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2013T1;338,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T4;325,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T3;349,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T2;333,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2012T1;333
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2011T4;329,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2011T3;333,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2011T2;340,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Empleo privado;2011T1;343,5
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T3;2.143,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T2;2.110,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T1;2.113,5
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T4;2.121,6
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T3;2.103,1
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T2;2.055,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T1;2.029,7
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T4;2.026
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T3;2.022,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T2;1.983,8
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T1;1.982,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T4;2.002,7
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T3;2.004,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T2;2.029,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T1;1.964,8
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2020T4;2.016,7
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2020T3;1.964,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2020T2;1.886,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2020T1;2.005,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2019T4;2.022,8
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2019T3;2.020,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2019T2;2.021,1
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2019T1;1.996,3
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2018T4;2.002,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2018T3;2.013,8
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2018T2;2.003,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2018T1;1.968,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2017T4;1.963,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2017T3;1.991,6
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2017T2;1.964,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2017T1;1.898,3
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2016T4;1.918
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2016T3;1.927,3
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2016T2;1.899,5
